srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID
eng,eus,329,329,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5186
eng,eus,332,332,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5187
eng,eus,52,52,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5188
eng,eus,53,53,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,1,5189
eng,eus,54,54,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5190
eng,eus,1,1,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5191
eng,eus,2,2,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5192
eng,eus,3,3,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5193
eng,eus,66,66,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5194
eng,eus,67,67,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5195
eng,eus,68,68,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5196
eng,eus,269,269,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5197
eng,eus,270,270,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5198
eng,eus,271,271,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,1,5199
eng,eus,354,354,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5200
eng,eus,355,355,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5201
eng,eus,356,356,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,1,5202
eng,eus,314,314,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5203
eng,eus,315,315,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5204
eng,eus,316,316,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5205
eng,eus,169,169,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5206
eng,eus,170,170,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5207
eng,eus,172,172,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5208
eng,eus,14,14,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5209
eng,eus,16,16,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5210
eng,eus,17,17,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5211
eng,eus,310,310,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5212
eng,eus,311,311,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5213
eng,eus,312,312,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5214
eng,eus,261,261,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5215
eng,eus,262,262,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5216
eng,eus,263,263,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5217
eng,eus,147,147,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5218
eng,eus,148,148,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5219
eng,eus,149,149,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5220
eng,eus,73,73,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5221
eng,eus,75,75,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5222
eng,eus,80,80,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5223
eng,eus,177,177,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5224
eng,eus,178,178,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5225
eng,eus,179,179,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5226
eng,eus,222,222,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5227
eng,eus,223,223,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5228
eng,eus,224,224,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5229
eng,eus,232,232,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5230
eng,eus,233,233,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5231
eng,eus,234,234,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5232
eng,eus,148,148,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5233
eng,eus,149,149,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5234
eng,eus,150,150,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,1,5235
eng,eus,150,150,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,1,5236
eng,eus,151,151,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5237
eng,eus,152,152,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5238
eng,eus,168,168,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5239
eng,eus,169,169,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5240
eng,eus,170,170,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5241
eng,eus,226,226,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5242
eng,eus,227,227,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5243
eng,eus,228,228,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5244
eng,eus,68,68,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5245
eng,eus,69,69,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5246
eng,eus,73,73,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5247
eng,eus,288,288,judge40,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5248
eng,eus,289,289,judge40,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5249
eng,eus,290,290,judge40,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5250
eng,eus,95,95,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5251
eng,eus,96,96,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5252
eng,eus,97,97,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5253
eng,eus,326,326,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5254
eng,eus,327,327,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5255
eng,eus,328,328,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5256
eng,eus,285,285,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5257
eng,eus,286,286,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5258
eng,eus,287,287,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5259
eng,eus,215,215,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5260
eng,eus,216,216,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5261
eng,eus,217,217,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5262
eng,eus,26,26,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5263
eng,eus,27,27,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5264
eng,eus,28,28,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5265
eng,eus,206,206,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5266
eng,eus,207,207,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5267
eng,eus,208,208,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5268
eng,eus,40,40,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5269
eng,eus,41,41,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5270
eng,eus,43,43,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5271
eng,eus,279,279,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5272
eng,eus,280,280,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5273
eng,eus,281,281,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5274
eng,eus,357,357,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5275
eng,eus,358,358,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5276
eng,eus,359,359,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5277
eng,eus,125,125,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,1,5278
eng,eus,126,126,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5279
eng,eus,128,128,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5280
eng,eus,193,193,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5281
eng,eus,194,194,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5282
eng,eus,195,195,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5283
eng,eus,184,184,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5284
eng,eus,185,185,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5285
eng,eus,186,186,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5286
eng,eus,89,89,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5287
eng,eus,91,91,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5288
eng,eus,92,92,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5289
eng,eus,311,311,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5290
eng,eus,312,312,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5291
eng,eus,313,313,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5292
eng,eus,306,306,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5293
eng,eus,307,307,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5294
eng,eus,308,308,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5295
eng,eus,201,201,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5296
eng,eus,202,202,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5297
eng,eus,203,203,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5298
eng,eus,249,249,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5299
eng,eus,251,251,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5300
eng,eus,252,252,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5301
eng,eus,209,209,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5302
eng,eus,210,210,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5303
eng,eus,211,211,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,1,5304
eng,eus,96,96,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5305
eng,eus,97,97,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5306
eng,eus,98,98,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5307
eng,eus,290,290,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5308
eng,eus,296,296,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5309
eng,eus,298,298,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5310
eng,eus,29,29,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5311
eng,eus,30,30,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,1,5312
eng,eus,31,31,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5313
eng,eus,235,235,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5314
eng,eus,236,236,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5315
eng,eus,237,237,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5316
eng,eus,142,142,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5317
eng,eus,143,143,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5318
eng,eus,144,144,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5319
eng,eus,267,267,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5320
eng,eus,269,269,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5321
eng,eus,270,270,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5322
eng,eus,101,101,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5323
eng,eus,103,103,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5324
eng,eus,107,107,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5325
eng,eus,175,175,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5326
eng,eus,176,176,judge41,it-test2016.qtl-Moses.4268.en-eu,1,it-test2016.qtl-TectoMT.4473.en-eu,2,5327
eng,eus,177,177,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5328
eng,eus,136,136,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5329
eng,eus,137,137,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,1,5330
eng,eus,138,138,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,1,5331
eng,eus,352,352,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5332
eng,eus,354,354,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,1,5333
eng,eus,355,355,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5334
eng,eus,135,135,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5335
eng,eus,136,136,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5336
eng,eus,137,137,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5337
eng,eus,33,33,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5338
eng,eus,35,35,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5339
eng,eus,36,36,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5340
eng,eus,199,199,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5341
eng,eus,200,200,judge41,it-test2016.qtl-Moses.4268.en-eu,2,it-test2016.qtl-TectoMT.4473.en-eu,2,5342
eng,eus,201,201,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,1,5343
eng,eus,282,282,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5344
eng,eus,283,283,judge41,it-test2016.qtl-TectoMT.4473.en-eu,2,it-test2016.qtl-Moses.4268.en-eu,2,5345
eng,eus,284,284,judge41,it-test2016.qtl-TectoMT.4473.en-eu,1,it-test2016.qtl-Moses.4268.en-eu,2,5346
